custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688288_1207048263_glm4_dewrap_join_chunk_0012,688288,鸿泉物联,1207048263,12,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6563,5861,3987,3987,20,3987,276,276,"发行人新增东风汽车、成都大运、三一重工等前装客户，并中标舟山重型柴油车远程在线监控项目，签署面向日本标准和北美UTV市场的终端开发合同。发行人在长沙、深圳、厦门、天津等23个城市推广渣土车高级辅助驾驶系统，称市场占有率领先。报告期内智能增强驾驶终端平均单价由2016年的616.19元/套降至2019年上半年的558.34元/套，高级辅助驾驶系统单价由7,122.12元/套降至6,063.81元/套。公司主要采购芯片、组件、结构件、模块、连接线、电子元器件和PCB，2018年前五大供应商采购额占总采购额27.61%，2019年上半年为33.99%。",138,64,64,0,4,13,17,16,12,2,14,0.21875,4,-10,2.390625,
688288_1207048263_glm4_dewrap_join_chunk_0013,688288,鸿泉物联,1207048263,13,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6635,5893,3999,3999,20,3999,328,328,"2019年上半年发行人芯片消耗增幅高于主营收入增幅，主要因自主研发核心板产品收入占比由2018年的7.95%升至13.20%，且期末库存商品和在产品余额增加183.49万元。公司2016年末至2019年6月末芯片库存余额分别为650.91万元、348.93万元、927.55万元和496.54万元，占存货比重为24.35%、15.19%、28.62%和18.18%。报告期内进口芯片采购占比维持在84%以上，2018年国产芯片采购占比升至15.85%，核心MCU国产化率由2017年的3.88%升至24.23%。2018年末在手订单347,436台，对芯片、组件、模块和电子元器件预测需求合计7,284.58万元，可覆盖主要原材料库存1,789.55万元。",164,69,69,0,3,8,17,19,18,4,22,0.3188405797101449,5,-17,2.7681159420289854,
688288_1207048263_glm4_dewrap_join_chunk_0014,688288,鸿泉物联,1207048263,14,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5816,4681,3997,3997,20,3997,254,254,"截至2019年6月末，公司固定资产账面原值1,433.87万元、账面价值651.47万元，成新率45.43%，其中专用设备账面价值458.14万元。公司无房屋所有权，主要生产经营场所通过租赁取得，另由陕西通汇提供100平方米仓储场地用于陕汽相关仓储。公司主要生产设备包括SMT贴片机、高速贴片机、通用信号发生器、锡膏检测设备和多功能贴片机，其中4台贴片设备账面原值212.83万元、账面价值79.42万元。全资子公司鸿泉电子拥有安吉县天子湖镇工业用地两宗，面积13,341平方米和5,308平方米，均无抵押。",127,52,52,0,5,10,16,13,7,1,8,0.15384615384615385,4,-4,2.1923076923076925,
688288_1207048263_glm4_dewrap_join_chunk_0015,688288,鸿泉物联,1207048263,15,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5522,4747,3981,3981,20,3981,236,236,截至招股说明书签署日，发行人38项专利均处于有效状态，其中“汽车行驶记录仪”存在质押记录，“一种具有防护功能的记录仪”和“一种车载录像终端”已获授权通知但证书尚在办理。发行人5项专利为继受取得，均已完成变更登记，权属清晰且交易对价已支付。发行人主要产品所用技术已申请专利保护，专利覆盖智能增强驾驶系统、高级辅助驾驶系统、人机交互终端和车载联网终端等全部主要产品。截至2019年6月30日，公司及子公司拥有114项软件著作权，其中浙江鸿泉5项、鸿泉电子2项、成生科技37项。,118,58,58,0,4,7,11,18,14,4,18,0.3103448275862069,4,-14,2.7413793103448274,
688288_1207048263_glm4_dewrap_join_chunk_0016,688288,鸿泉物联,1207048263,16,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5061,4099,3955,3955,20,3955,155,155,发行人及子公司拥有多项计算机软件著作权，覆盖车辆CANBUS数据采集、校车节能与安全监控、新能源及商用车远程管理、渣土车监管、北斗定位、司机行为分析、智慧车队、油耗管理、云平台接入、深度学习图片标注、HQNN神经网络前向计算、V2X工程车车载管理，以及成生科技的防汛、气象、垃圾物流和GPS车辆监控等系统软件。,78,59,59,0,4,0,0,0,55,0,55,0.9322033898305084,1,-54,3.7288135593220337,
688288_1207048263_glm4_dewrap_join_chunk_0017,688288,鸿泉物联,1207048263,17,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6048,5350,3992,3992,20,3992,315,316,发行人软件著作权均处保护期内，除天气预报制作软件V1.0至V3.0及青草沙水库水质监测预报应急系统为共有外，其余软件著作权均为发行人独有；共有方确认成生科技商业用途收益归成生科技享有。公司取得ISO 9001质量管理体系认证，并拥有高新技术企业、软件企业、安全生产标准化等生产经营资质。发行人核心技术均为自主研发，包括人在回路的智能增强驾驶、人工智能商用车辅助驾驶、专项作业车智能感知及主动干预、大数据与云平台、商用车终端可靠性技术；已形成43类不良驾驶模型，武汉约150辆货车应用后单车年节油6%以上、关键零部件寿命延长20%以上，HQNN框架自测检测速度超过20帧/秒、准确率超过98.3%，专项数据已标注图片超过1000万张。,158,68,68,0,5,3,7,12,36,5,41,0.6029411764705882,3,-38,3.264705882352941,
688288_1207048263_glm4_dewrap_join_chunk_0018,688288,鸿泉物联,1207048263,18,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6618,5936,3991,3991,20,3991,343,343,发行人高级辅助驾驶系统基于HQNN框架实现BSD、DMS等功能，非恶劣天气下BSD自测准确率95.2%，DMS采用940纳米红外摄像头时自测准确率90.4%，特殊环境图像识别综合精确度可达99.5%以上。专项作业车技术可识别举升、顶盖密闭、载货种类和空重载，并对超载、偏航、非法卸货进行缓慢降速或限制二次启动；长沙应用近三年后市民投诉下降40%、安全责任事故同比下降80%。HQEC2云平台单台服务器支持10万台终端并发、每秒入库100万条记录、单集群支持100PB存储，CPS已用于陕汽等整车厂，陕汽平台在线车辆超50万台、日数据超1TB。核心技术产品2016年至2019年上半年收入占营业收入82.94%、95.56%、96.43%、97.21%，公司有25项发明专利进入实质审查。,172,92,92,0,6,4,6,16,42,18,60,0.6521739130434783,4,-56,3.5,
688288_1207048263_glm4_dewrap_join_chunk_0019,688288,鸿泉物联,1207048263,19,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6829,6305,3985,3985,20,3985,323,323,发行人承担浙江省科技厅重大专项“基于车联网云服务平台的V2X工程车智能车载管理系统”，预计研发费用1760万元，目标为构建城市工程车“定义-监测-预警-干预-管理”体系。内部重大研发项目包括提升高级辅助驾驶可靠性、拓展FCW/LDW/TSR、车载人机交互终端、专项作业车智能感知、“HQ+X”云平台、汽车云脑和垃圾智能分类，预计费用合计约3亿元，其中汽车云脑目标为单车节油效果提高1倍、维修成本再降10%。报告期研发费用扣除股份支付后占营业收入比例为11.54%、14.13%、15.98%、14.14%。截至2019年6月底，公司技术研发人员182人，占员工总数48.53%，核心技术人员6人，近两年未发生重大变化，并均签署保密和竞业禁止协议。,162,86,86,0,2,8,12,24,32,8,40,0.46511627906976744,4,-36,3.1627906976744184,
688288_1207048263_glm4_dewrap_join_chunk_0020,688288,鸿泉物联,1207048263,20,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,112,108,61,61,20,61,51,51,公司拟继续扩大“鸿泉”品牌在商用车智能网联市场的影响力，并披露截至招股说明书签署日无境外生产经营情况。,26,2,2,0,0,1,0,1,0,0,0,0.0,1,1,2.0,
688118_1207119380_glm4_dewrap_join_chunk_0001,688118,普元信息,1207119380,1,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6929,6479,3986,3986,16,3986,240,240,公司是国内软件基础平台提供商，面向金融、政务、能源、电信、制造业等大中型用户，提供自主可控、安全可靠的软件基础平台及应用软件开发服务，形成“标准产品+平台定制+应用开发”模式，产品包括云应用平台、大数据中台与SOA集成平台。2018年《财富》世界500强中国企业中44家选用公司产品或方案，产品已在上千个大型关键项目中验证。报告期主营收入以软件基础平台业务为主，2016年至2019年上半年占比分别为75.73%、71.85%、70.90%、69.30%，平台定制为主要收入来源。,120,58,58,0,8,12,16,13,7,2,9,0.15517241379310345,3,-6,2.086206896551724,
688118_1207119380_glm4_dewrap_join_chunk_0002,688118,普元信息,1207119380,2,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7277,6991,3964,3964,16,3964,264,264,公司SOA集成平台通过开发标准、工具和集成能力，支持组件化、标准化、可视化开发，主要产品包括SOA应用平台、流程平台、企业服务总线和应用服务器，客户覆盖工商银行、海关总署、中国电信、中国移动等。公司大数据和云计算业务提供大数据中台、云应用平台及技术服务，不收集、保存、使用或处理第三方数据。公司关键核心技术均为自主研发并取得多项发明专利，已应用于主要产品并形成收入，其中动态增强数据一致性技术适配springcloud、dubbo、grpc等框架，支持2PC、TCC等模式；知识图谱与智能元数据技术的数据关系识别率接近100%。,132,67,67,0,7,14,15,18,10,3,13,0.19402985074626866,4,-9,2.283582089552239,
688118_1207119380_glm4_dewrap_join_chunk_0003,688118,普元信息,1207119380,3,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7186,6822,3993,3993,16,3993,224,224,公司的分阶段事件驱动服务引擎技术采用专利ZL201110266490.6，通过持久化消息流、线程池调度和资源动态调配，支持高并发场景下吞吐量与响应时间平衡，已用于EOS、BPS、ESB等产品。公司形成云应用平台、大数据中台、SOA集成平台三大技术组件库，并以九维度技术评估体系和API、SPI、MPI组件框架规范研发。产品平台围绕三条产品线统一结构、规范和演进机制，并通过iPALM分层产品管理、RDT并行协同与量化度量体系提升研发效率和产品质量。,112,74,74,0,8,17,18,17,11,3,14,0.1891891891891892,4,-10,2.2027027027027026,
688118_1207119380_glm4_dewrap_join_chunk_0004,688118,普元信息,1207119380,4,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7168,6714,3985,3985,16,3985,260,260,公司参与SCA/SDO两项SOA国际技术规范制定，协议其他签署方包括IBM、Oracle、SAP、BEA，并加入OASIS国际标准组织及12个技术委员会；公司还参与KVDB技术委员会，推进键值云数据管理接口国际标准。国家标准方面，公司担任全国信标委SOA与Web服务工作组副组长单位，并参与11项相关国家标准制定。公司被认定为国家企业技术中心，截至招股书签署日拥有172项软件著作权、27项发明专利及28项在审发明专利。报告期客户数稳定在323至329个，存量客户收入贡献平均70%以上，2019年上半年达87.06%。,130,82,82,0,9,20,19,17,13,4,17,0.2073170731707317,4,-13,2.207317073170732,
688118_1207119380_glm4_dewrap_join_chunk_0005,688118,普元信息,1207119380,5,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7420,7072,3977,3977,16,3977,223,223,公司技术服务采购主要用于平台定制项目非核心模块、应用开发项目部分行业应用模块及测试工作，分为人月计价和项目计价两种方式，并建立服务提供商准入、复审、采购报备、合同订单审核和结算流程。公司主营业务属于软件和信息技术服务业中的基础软件开发行业，经营模式由行业技术特点、客户需求及自身技术服务能力决定，报告期内未发生重大变化。2018年国内软件基础平台市场规模为65.0亿元，同比增长9.6%，计世资讯预计2019年为72.4亿元，同比增长11.4%。,112,76,76,0,9,38,17,8,4,0,4,0.05263157894736842,3,-1,1.4736842105263157,
688118_1207119380_glm4_dewrap_join_chunk_0006,688118,普元信息,1207119380,6,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7286,6865,3831,3831,16,3831,251,252,"公司软件基础平台产品和技术方案已在金融、政务、能源、电信、制造业等上千个大型关键项目中验证，金融领域业务规模占总收入近50%，客户覆盖几乎所有金融机构类型。公司形成云应用平台、大数据中台、SOA集成平台产品线，微服务应用平台EOS Platform、DevOps、MetaCube、QualityCube、MDM、DI、EOS、BPS、ESB等与国际品牌主流产品功能相当。2018年公司研发人员148人、研发投入4,635.26万元，占比13.63%，公司规模34,019.16万元，市场份额5.10%。",126,68,68,0,2,23,17,13,10,3,13,0.19117647058823528,3,-10,2.2205882352941178,
688118_1207119380_glm4_dewrap_join_chunk_0007,688118,普元信息,1207119380,7,16,results/glm4_dewrap_join_pilot50_20260705/chunks/688118_1207119380_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7516,7132,3985,3985,16,3985,277,277,"公司参与制定11项中间件领域国家标准，2018年国内软件基础平台市场占有率为5.10%，高于东方通5.00%、宝兰德1.90%，为国内主要供应商之一。金融领域业务规模占公司总收入近50%，公司持续加大云应用平台、大数据中台投入，2018年两类产品和服务收入占营业收入53.24%。公司通过CMMI5级认证，掌握软件基础平台领域41项关键与主要核心技术，拥有发明专利27项、软件著作权172项，并参与SCA/SDO两项SOA国际技术规范和11项国家技术标准制定。报告期内公司营业收入为31,537.06万元、31,727.42万元和34,019.16万元。",139,78,78,0,3,27,19,12,13,4,17,0.21794871794871795,4,-13,2.217948717948718,
