custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688366_1207015183_glm4_dewrap_join_chunk_0009,688366,昊海生科,1207015183,9,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6747,6400,3951,3951,28,3951,313,313,"公司聚焦眼科、整形美容与创面护理、骨科和防粘连与止血四大治疗领域。人工晶状体主要用于白内障手术，中国白内障手术数量从2012年的140万例增至2017年的305万例，年均复合增长率16.85%。眼科粘弹剂市场规模从2014年的11.03亿元增至2018年的15.37亿元，年均复合增长率8.65%。医疗美容市场规模从2015年的870亿元增至2017年的1,367亿元，年均复合增长率23.35%。外用重组人表皮生长因子市场规模从2014年的3.65亿元增至2018年的6.13亿元，年均复合增长率13.84%。骨科关节腔粘弹补充剂市场规模从2014年的18.41亿元增至2018年的19.79亿元，年均复合增长率1.82%。",157,62,62,0,15,28,10,6,2,1,3,0.0483870967741935,6,3,1.2741935483870968,,179,157,179,25.1656050955414,22.07262569832402,,,57,19,14.42672741078208,4.80890913692736,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0010,688366,昊海生科,1207015183,10,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6794,6571,3987,3987,28,3987,189,189,公司人工晶状体产品覆盖各主要材质、光学设计及附加功能品类，2017年销量占中国市场份额23%（自产）和30%（含非自有品牌）。公司眼科粘弹剂2018年市场份额达46.87%，居行业首位。公司玻尿酸产品“海薇”和“姣兰”分别定位于大众普及和中高端市场，形成互补。公司外用重组人表皮生长因子2018年市场份额达20.39%。公司骨科关节腔粘弹补充剂2018年市场份额达39.67%。,95,62,62,0,12,15,10,12,9,4,13,0.2096774193548387,6,-7,2.0483870967741935,,116,95,116,41.96842105263158,34.37068965517241,,,169,61,42.38776022071733,15.299724103335842,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0011,688366,昊海生科,1207015183,11,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6529,6180,3924,3924,28,3924,255,255,公司骨科关节腔粘弹补充剂市场占有率2015-2018年保持第一，医用几丁糖产品自2014年上市后市场份额迅速扩大。公司手术防粘连产品市场份额2016-2018年分别为50.19%、49.05%和48.85%，处于市场第一。子公司其胜生物为国际上首个掌握水溶性医用几丁糖生产技术的企业。公司产业链整合优势明显，覆盖眼科、整形美容与创面护理、骨科、防粘连及止血四大治疗领域。公司人工晶状体及视光材料研发水平行业领先，拥有P.U.R.E.TM精准杂质溶除技术、双向容偏技术和BioVueⓇ人工晶状体肝素表面改性技术。,128,54,54,0,0,10,12,15,15,2,17,0.3148148148148148,5,-12,2.759259259259259,,154,128,154,30.65625,25.48051948051948,,,99,31,25.22935779816514,7.900101936799185,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0012,688366,昊海生科,1207015183,12,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6869,6663,3987,3987,28,3987,292,292,公司拥有生物医用材料研发平台，掌握P.U.R.E.精准杂质溶除、双向容偏等核心技术，并牵头国家重点研发计划。公司医用几丁糖产品为国内首创，获国家科学技术进步二等奖，原料制备和纯化技术显著优于行业标准。公司同时掌握鸡冠提取和细菌发酵两种医用透明质酸钠生产工艺，拥有全面的交联技术平台，包括单相、双相、线性及无毒交联技术。公司重组人表皮生长因子产品为国际首个获批的一类新药，比生物活性达中国药典标准的2倍以上。公司眼科粘弹剂市场份额连续12年超40%，关节腔粘弹补充剂产品市场份额连续5年第一，手术防粘连剂市场份额近50%。公司拥有国家级研发平台，参与多项行业标准制定，营销网络覆盖全国。,146,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,172,146,172,27.30821917808219,23.180232558139537,,,191,85,47.90569350388763,21.31928768497617,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0013,688366,昊海生科,1207015183,13,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6392,5852,3884,3884,28,3884,232,232,公司核心产品包括眼科、整形美容与创面护理、骨科及防粘连及止血四大业务板块。2016年至2018年，公司主营业务收入年均复合增长率为34.60%，主要由眼科产品及整形美容与创面护理产品销售收入快速增长带动。眼科产品中，人工晶状体和视光材料为主要收入来源，2018年收入占比分别为27.72%和7.86%。公司通过外延式并购拓展人工晶状体等眼科高值耗材业务，推动眼科产品收入大幅上升。2018年，公司眼科板块收入占比达43.25%，较2016年的40.67%有所提升。,116,49,49,0,12,15,8,7,5,2,7,0.1428571428571428,5,-2,1.673469387755102,,136,116,136,33.48275862068966,28.558823529411764,,,41,25,10.55612770339856,6.436663233779609,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0014,688366,昊海生科,1207015183,14,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6282,5592,3960,3960,28,3960,251,251,Aaren2016年因收购导致产能利用率较低。公司主要产品包括人工晶状体、眼科粘弹剂、视光材料、玻尿酸、重组人表皮生长因子、玻璃酸钠注射液、医用几丁糖等，销量呈逐年增长趋势。2019年1-6月至2018年，中国大陆地区销售收入占比分别为87.34%至89.40%，呈下降趋势。报告期内前五大客户销售收入占营业收入比重为10.23%至16.63%，客户相对稳定且多为上市公司及其子公司。公司眼科产品主要用于白内障手术，直销比例较高，主要客户为首都医科大学附属北京同仁医院、爱尔眼科医院集团股份有限公司等。,126,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,142,126,142,31.428571428571427,27.887323943661972,,,23,21,5.808080808080808,5.303030303030304,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0015,688366,昊海生科,1207015183,15,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6302,5703,3974,3974,28,3974,308,308,"公司玻尿酸产品“海薇”为国内首个获得国家药监局批准的单相交联注射用透明质酸钠凝胶产品，具有先发优势。报告期内，公司医美直销客户数量持续增加，2016年至2018年从219家增至922家。公司骨科产品主要包括玻璃酸钠注射液和医用几丁糖，2019年1-6月前五名客户销售收入合计4,652.90万元，占骨科收入比重27.45%。公司防粘连及止血产品主要包括医用几丁糖、医用透明质酸钠凝胶和医用胶原蛋白海绵，2019年1-6月前五名客户销售收入合计1,628.04万元，占该板块收入比重16.99%。公司核心技术能力体现在利用鸡冠提取法制备透明质酸原料，该技术对病毒和微生物灭活要求高，但产品生物相容性好、分子量分布合理。",154,62,62,0,12,15,18,9,6,2,8,0.1290322580645161,5,-3,1.8064516129032255,,191,154,191,25.805194805194805,20.80628272251309,,,32,12,8.05234021137393,3.019627579265224,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0016,688366,昊海生科,1207015183,16,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6580,6073,3926,3926,28,3926,310,310,公司利用虾壳提取几丁质制成水溶性几丁糖，解决不溶难题并达到医用级，开发出中国唯一三类注册的骨关节腔注射剂。公司子公司Contamac是全球最大视光材料生产商之一，产品覆盖70国。公司通过核心平台技术将普通材料制成高端生物材料，提升产品价值。报告期内，公司主要原材料采购价格呈下降趋势，晶坯采购单价下降主要因子公司Contamac纳入合并范围。公司前五大供应商采购集中度在55.63%至71.83%之间，不存在对单一供应商的严重依赖。公司通过投资并购整合人工晶状体产业链，子公司深圳新产业为Lenstec人工晶状体产品中国独家经销商，双方形成长期战略合作伙伴关系。公司通过多品牌战略布局，实现人工晶状体产品线的全系列覆盖。,155,62,62,0,12,18,15,9,6,2,8,0.1290322580645161,6,-2,1.7580645161290325,,177,155,177,25.329032258064515,22.180790960451976,,,43,23,10.952623535404992,5.858380030565462,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0017,688366,昊海生科,1207015183,17,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6575,6013,3726,3726,28,3726,292,292,"报告期内，公司外购人工晶状体收入占主营业务收入比重从2016年的4.06%升至2019年上半年的18.68%。公司已搭建海内外一体化研发平台，具备多焦点等高端人工晶状体研发基础，自研产品“非球面散光矫正型人工晶状体”和“非球面多焦点人工晶状体”处于临床前研究阶段。公司自主生产医药级HA原料，并掌握发酵和精制技术，具备从发酵、粗粉到精粉的规模化制备能力。公司主要供应商包括碧迪医疗器械、华熙生物、山东威高等，采购原材料包括注射器、针头、HA精粉等。公司固定资产以机器设备和房屋建筑物为主，2019年6月30日原值70,077.41万元，净值48,561.56万元，成新率69.30%。",146,49,49,0,15,12,8,7,5,2,7,0.1428571428571428,5,-2,1.6122448979591837,,189,146,189,25.52054794520548,19.714285714285715,,,68,28,18.25013419216318,7.514761137949544,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0018,688366,昊海生科,1207015183,18,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6262,5508,3998,3998,28,3998,195,195,"公司拥有8项自有房产，包括厂房和科研用途，总建筑面积约6.6万平方米。公司还租赁多处物业，其中其胜生物租赁的厂房若年纳税达3,500万元，租赁期限可延长至10年。公司无形资产主要包括土地使用权、专利权、非专利技术、软件、客户关系及品牌，账面净值合计约5.89亿元。土地使用权总面积约24.3万平方米，主要用于工业和办公用途。公司拥有2项主要商标，用于粉剂、注射剂和医用透明质酸钠凝胶等产品。",98,8,48,1,0,0,0,0,8,0,8,1.0,4,-4,4.0,,115,98,115,40.795918367346935,34.76521739130435,,,72,35,18.009004502251123,8.754377188594297,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0019,688366,昊海生科,1207015183,19,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5532,4497,3995,3995,28,3995,42,42,昊海生科取得多项商标注册，包括医疗器械、药品、化妆品等类别的商标，用于其产品和服务。,21,53,53,0,0,0,0,53,0,0,0,0.0,1,1,3.0,,25,21,25,190.23809523809524,159.8,,,0,0,0.0,0.0,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0020,688366,昊海生科,1207015183,20,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5502,4554,3983,3983,28,3983,56,56,其胜生物拥有多项医疗器械和医药相关商标注册，涵盖眼科器械、医用测试仪、医用注射器、消毒剂、麻醉剂等多个产品类别。,28,100,100,0,0,100,0,0,0,0,0,0.0,1,1,1.0,,33,28,33,142.25,120.6969696969697,,,3,3,0.7532011046949536,0.7532011046949536,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0021,688366,昊海生科,1207015183,21,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5570,4522,3964,3964,28,3964,132,132,其胜生物和建华生物拥有多项商标注册，涉及医疗器械、药品、化妆品等多个领域。其胜生物的商标包括医疗器械和仪器、止血缝合器械、可生物降解的骨固定植入物等；建华生物的商标包括医用透明质酸钠、隐形眼镜用溶液、外科移植用眼球等。利康瑞的商标包括医用胶、医用填料、止血药条等。,66,152,152,0,152,0,0,0,0,0,0,0.0,0,0,0.0,,83,66,83,60.06060606060606,47.75903614457831,,,0,0,0.0,0.0,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0022,688366,昊海生科,1207015183,22,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5920,4882,3764,3764,28,3764,66,66,公司及子公司拥有多项境外商标，包括香港注册的昊海生科商标和英国、美国注册的Contamac商标，用于医疗器械和光学产品等商品和服务。,33,66,66,0,66,0,0,0,0,0,0,0.0,1,1,0.0,,36,33,36,114.06060606060606,104.55555555555556,,,42,19,11.158342189160468,5.047821466524973,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688366_1207015183_glm4_dewrap_join_chunk_0023,688366,昊海生科,1207015183,23,28,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688366_1207015183_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5849,4762,3690,3690,28,3690,284,290,公司及子公司拥有多项境内专利，包括盐酸莫西沙星透明质酸钠缓释纳米凝胶及其制备方法、关节腔用地塞米松几丁糖纳米注射液及其制备方法等，涉及眼科、创伤修复等领域。公司还拥有多项境外专利，如美国专利US7939579B1、US8440738B2等，涉及水凝胶制造技术。公司被授权使用Carl Zeiss Meditec Inc.的专利“Non-Prolate Aspheric Intraocular Lens”，用于生产非球面人工晶状体。2016年至2019年1-6月，使用该专利生产的非球面人工晶状体销售收入占公司总营业收入的比例分别为0.21%、1.80%、1.85%和1.75%。,142,22,62,1,0,0,0,0,22,0,22,1.0,4,-18,4.0,,164,142,164,25.985915492957748,22.5,,,131,74,35.50135501355014,20.05420054200542,glm100,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
